2018-11-10 00:04:18,261 INFO  crawl.FetchScheduleFactory - Using FetchSchedule impl: org.apache.nutch.crawl.DefaultFetchSchedule
2018-11-10 00:04:18,261 INFO  crawl.AbstractFetchSchedule - defaultInterval=2592000
2018-11-10 00:04:18,261 INFO  crawl.AbstractFetchSchedule - maxInterval=7776000
2018-11-10 00:04:18,521 WARN  crawl.Generator - Generator: 0 records selected for fetching, exiting ...
2018-11-10 00:06:38,407 INFO  crawl.Injector - Injector: starting at 2018-11-10 00:06:38
2018-11-10 00:06:38,408 INFO  crawl.Injector - Injector: crawlDb: testCrawl6/crawldb
2018-11-10 00:06:38,408 INFO  crawl.Injector - Injector: urlDir: urls
2018-11-10 00:06:38,409 INFO  crawl.Injector - Injector: Converting injected urls to crawl db entries.
2018-11-10 00:06:38,838 WARN  util.NativeCodeLoader - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-11-10 00:06:39,022 WARN  snappy.LoadSnappy - Snappy native library not loaded
2018-11-10 00:06:40,140 INFO  regex.RegexURLNormalizer - can't find rules for scope 'inject', using default
2018-11-10 00:06:40,474 INFO  crawl.Injector - Injector: total number of urls rejected by filters: 1
2018-11-10 00:06:40,474 INFO  crawl.Injector - Injector: total number of urls injected after normalization and filtering: 0
2018-11-10 00:06:40,475 INFO  crawl.Injector - Injector: Merging injected urls into crawl db.
2018-11-10 00:06:41,885 INFO  crawl.Injector - Injector: finished at 2018-11-10 00:06:41, elapsed: 00:00:03
2018-11-10 00:06:46,149 WARN  util.NativeCodeLoader - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-11-10 00:06:46,153 INFO  crawl.Generator - Generator: starting at 2018-11-10 00:06:46
2018-11-10 00:06:46,153 INFO  crawl.Generator - Generator: Selecting best-scoring urls due for fetch.
2018-11-10 00:06:46,153 INFO  crawl.Generator - Generator: filtering: false
2018-11-10 00:06:46,154 INFO  crawl.Generator - Generator: normalizing: true
2018-11-10 00:06:46,154 INFO  crawl.Generator - Generator: topN: 50000
2018-11-10 00:06:47,419 INFO  crawl.FetchScheduleFactory - Using FetchSchedule impl: org.apache.nutch.crawl.DefaultFetchSchedule
2018-11-10 00:06:47,420 INFO  crawl.AbstractFetchSchedule - defaultInterval=2592000
2018-11-10 00:06:47,420 INFO  crawl.AbstractFetchSchedule - maxInterval=7776000
